10	0.000356051	6.007e-06
10	0.000344806	2.165e-06
10	0.000336914	2.514e-06
10	0.000336426	2.514e-06
10	0.000338311	2.305e-06
10	0.000325321	1.956e-06
10	0.000348508	1.885e-06
10	0.000342152	1.816e-06
10	0.00032539	1.886e-06
10	0.000339429	1.886e-06
100	0.00160418	6.774e-06
100	0.00162716	6.355e-06
100	0.00159783	6.565e-06
100	0.00159755	6.705e-06
100	0.00159895	6.775e-06
100	0.00159909	6.705e-06
100	0.00159573	6.635e-06
100	0.00160481	6.635e-06
100	0.00161103	6.705e-06
100	0.00160432	6.635e-06
1000	5.29138	0.000892781
1000	5.29056	0.000800521
1000	5.29015	0.00248418
1000	5.2895	0.00227061
1000	5.29043	0.00194676
1000	5.29025	0.000796191
1000	5.2899	0.00130275
1000	5.28956	0.002109
1000	5.29004	0.00148022
1000	5.28959	0.00192797
