10	0.0861155	4.609e-06
10	0.000350883	2.025e-06
10	0.000347181	1.956e-06
10	0.000340895	1.955e-06
10	0.00034739	2.026e-06
10	0.000340336	2.095e-06
10	0.000357378	2.444e-06
10	0.000336077	1.955e-06
10	0.000326088	2.514e-06
10	0.000320712	1.955e-06
100	0.084739	4.0858e-05
100	0.000487562	1.5295e-05
100	0.000473454	7.892e-06
100	0.00044859	7.962e-06
100	0.000461651	8.8e-06
100	0.000456274	8.381e-06
100	0.000468216	8.172e-06
100	0.000446984	8.242e-06
100	0.000452572	8.032e-06
100	0.000444609	7.892e-06
1000	0.111997	0.00293738
1000	0.00490754	0.000520458
1000	0.00464885	0.000472966
1000	0.00461546	0.000454318
1000	0.00455267	0.000451175
1000	0.00451601	0.000447403
1000	0.00454597	0.000479041
1000	0.00455882	0.000454527
1000	0.00451238	0.000446216
1000	0.00981424	0.000978965
10000	0.770213	0.227785
10000	0.525491	0.229401
10000	0.542235	0.202567
10000	0.523347	0.202145
10000	0.519523	0.203912
10000	0.73013	0.233029
10000	0.51797	0.202055
10000	0.519236	0.202565
10000	0.519745	0.201962
10000	0.519683	0.202946
