10	0.000331257	1.746e-06
10	0.000307093	1.816e-06
10	0.000302413	1.676e-06
10	0.000307372	1.257e-06
10	0.000319733	1.607e-06
10	0.00031701	1.746e-06
10	0.000324482	1.746e-06
10	0.000317639	1.676e-06
10	0.000304788	1.746e-06
10	0.000304717	1.607e-06
100	0.000378051	6.216e-06
100	0.000380076	6.216e-06
100	0.000374768	6.285e-06
100	0.00037414	6.216e-06
100	0.00036087	6.216e-06
100	0.000373441	6.216e-06
100	0.000376096	6.216e-06
100	0.000371766	6.146e-06
100	0.000364851	6.286e-06
100	0.000373721	6.216e-06
1000	0.0077667	0.00043532
1000	0.00773583	0.000421003
1000	0.00765544	0.000421632
1000	0.00777306	0.000473733
1000	0.00773297	0.000409828
1000	0.00762248	0.000434413
1000	0.00773394	0.000417581
1000	0.00677223	0.000408292
1000	0.0077234	0.000440978
1000	0.00773583	0.000418
10000	0.551905	0.202141
10000	0.556332	0.208574
10000	0.591886	0.201482
10000	0.55264	0.202497
10000	0.552057	0.202505
10000	0.552221	0.202811
10000	0.553867	0.203166
10000	0.553064	0.202154
10000	0.564703	0.232615
10000	0.552722	0.202477
