10	0.000355283	2.724e-06
10	0.000354095	1.955e-06
10	0.000336286	1.815e-06
10	0.000335447	1.956e-06
10	0.000327137	1.886e-06
10	0.000308628	2.166e-06
10	0.000329162	2.026e-06
10	0.000348229	2.165e-06
10	0.000338521	2.165e-06
10	0.000327416	1.886e-06
100	0.000481975	8.101e-06
100	0.000445448	8.661e-06
100	0.000748908	1.6413e-05
100	0.00047094	6.077e-06
100	0.000463886	8.171e-06
100	0.000450686	7.683e-06
100	0.000438673	8.73e-06
100	0.000377283	6.076e-06
100	0.000381892	6.286e-06
100	0.00038308	6.076e-06
1000	0.00835909	0.00050139
1000	0.00828304	0.000445169
1000	0.00813393	0.000455644
1000	0.00814943	0.000443772
1000	0.00813553	0.000456553
1000	0.00815404	0.000451105
1000	0.00814447	0.000440908
1000	0.00815055	0.000442514
1000	0.0081289	0.000446635
1000	0.0107751	0.00236427
10000	0.565963	0.224941
10000	0.527524	0.201965
10000	0.56086	0.201891
10000	0.519003	0.202354
10000	0.519908	0.201727
10000	0.51902	0.202492
10000	0.520042	0.202068
10000	0.51939	0.202216
10000	0.518922	0.201728
10000	0.518397	0.202265
