10	0.000329162	2.514e-06
10	0.000314845	1.746e-06
10	0.000306115	2.025e-06
10	0.000304089	1.746e-06
10	0.000313448	1.746e-06
10	0.000309606	1.816e-06
10	0.000306952	2.165e-06
10	0.00030821	1.677e-06
10	0.00033454	1.746e-06
10	0.000297663	1.746e-06
100	0.000327974	7.543e-06
100	0.000335308	7.194e-06
100	0.000316032	7.333e-06
100	0.000321898	7.263e-06
100	0.000314426	7.194e-06
100	0.000318406	7.263e-06
100	0.000314774	7.403e-06
100	0.000317708	7.683e-06
100	0.000316241	7.473e-06
100	0.00031261	7.333e-06
1000	0.00244919	0.000489588
1000	0.00188341	0.000458508
1000	0.00191491	0.000468565
1000	0.00183194	0.000456692
1000	0.00189493	0.000506279
1000	0.00190213	0.000455993
1000	0.00191463	0.000474082
1000	0.00189123	0.000456553
1000	0.00187559	0.000464235
1000	0.00187538	0.000457112
10000	0.225857	0.437499
10000	0.226237	0.436213
10000	0.306228	0.576981
10000	0.226751	0.435968
10000	0.227345	0.436755
10000	0.303661	0.493277
10000	0.22674	0.436934
10000	0.226288	0.43702
10000	0.226706	0.437359
10000	0.226642	0.437511
