10	0.000336775	1.956e-06
10	0.000342921	1.955e-06
10	0.000450128	1.885e-06
10	0.000329022	1.886e-06
10	0.000342292	1.886e-06
10	0.000310444	1.257e-06
10	0.000334889	1.746e-06
10	0.000319873	2.305e-06
10	0.000319314	1.885e-06
10	0.000328603	2.375e-06
100	0.000450337	9.498e-06
100	0.000443632	8.8e-06
100	0.000460114	8.102e-06
100	0.000419537	7.892e-06
100	0.000456413	7.683e-06
100	0.000442793	8.311e-06
100	0.000468914	8.101e-06
100	0.000375676	6.286e-06
100	0.000381752	5.866e-06
100	0.000376305	6.425e-06
1000	0.00786224	0.000451733
1000	0.00811332	0.000463746
1000	0.00811165	0.000454248
1000	0.00813874	0.000455435
1000	0.00816459	0.000461301
1000	0.00815411	0.000450686
1000	0.00818568	0.000451384
1000	0.00808553	0.000462769
1000	0.00814328	0.000472476
1000	0.00785072	0.000453829
10000	0.519414	0.203614
10000	0.519101	0.202602
10000	0.837513	0.309115
10000	0.539826	0.202538
10000	0.519519	0.201933
10000	0.519589	0.201796
10000	0.520454	0.202919
10000	0.546139	0.201551
10000	0.518388	0.202137
10000	0.519295	0.20236
