10	0.000374908	2.305e-06
10	0.000359403	1.746e-06
10	0.000358985	1.816e-06
10	0.000337334	1.816e-06
10	0.000338731	2.374e-06
10	0.000337543	1.886e-06
10	0.000337333	1.955e-06
10	0.000339568	2.514e-06
10	0.000339918	1.955e-06
10	0.000329791	1.885e-06
100	0.000499924	8.241e-06
100	0.000474781	7.962e-06
100	0.000397048	5.937e-06
100	0.000463956	7.962e-06
100	0.000458997	7.752e-06
100	0.000476527	8.102e-06
100	0.000467029	8.311e-06
100	0.000447263	7.124e-06
100	0.000436298	6.007e-06
100	0.000459765	7.543e-06
1000	0.00645774	0.00181909
1000	0.00538288	0.00109525
1000	0.00469333	0.000463327
1000	0.00463774	0.00044426
1000	0.00458012	0.00042694
1000	0.00453102	0.000407174
1000	0.00451566	0.000405987
1000	0.00452914	0.000417791
1000	0.00453717	0.00042673
1000	0.00876145	0.000530375
10000	0.552103	0.200062
10000	0.526575	0.201375
10000	0.550371	0.201575
10000	0.79471	0.281876
10000	0.547214	0.200502
10000	0.519571	0.200495
10000	0.518377	0.200238
10000	0.524121	0.200878
10000	0.519043	0.200212
10000	0.519765	0.279389
