1	0.145418
1	0.000377981
1	0.000361988
1	0.000335588
1	0.000345715
1	0.000338242
1	0.000332724
1	0.000350324
1	0.000331397
1	0.00032993
10	0.000338101
10	0.000330349
10	0.000330279
10	0.00034313
10	0.000329581
10	0.000329372
10	0.000334889
10	0.000329232
10	0.000340965
10	0.000329651
100	0.000331955
100	0.00034299
100	0.000329441
100	0.000328254
100	0.00033852
100	0.000330489
100	0.000327975
100	0.000339638
100	0.000348997
100	0.000375118
1000	0.000362266
1000	0.000368413
1000	0.000379518
1000	0.000371904
1000	0.000379657
1000	0.000370229
1000	0.000371905
1000	0.000381333
1000	0.000370368
1000	0.000368134
10000	0.000406336
10000	0.000437207
10000	0.000421841
10000	0.000425333
10000	0.00042219
10000	0.000431061
10000	0.000416953
10000	0.00042666
10000	0.000419886
10000	0.000412902
100000	0.000930635
100000	0.00080094
100000	0.000784667
100000	0.000733962
100000	0.000751911
100000	0.000771188
100000	0.000726139
100000	0.000786483
100000	0.000801569
100000	0.000793257
1000000	0.00507753
1000000	0.00435453
1000000	0.00440266
1000000	0.00445015
1000000	0.00441334
1000000	0.00435188
1000000	0.00434965
1000000	0.00439923
1000000	0.00434804
1000000	0.00434748
10000000	0.0400597
10000000	0.0391439
10000000	0.0391644
10000000	0.0391609
10000000	0.0391742
10000000	0.0391219
10000000	0.0390802
10000000	0.0392076
10000000	0.0390184
10000000	0.0391643
100000000	0.362147
100000000	0.347999
100000000	0.346537
100000000	0.345088
100000000	0.344492
100000000	0.343622
100000000	0.343016
100000000	0.342038
100000000	0.341885
100000000	0.342113
